id,listingID,erc1155TypeId,priceInWei,quantity,timeLastPurchased
151263_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1630677170,151263,208,110000000000000000000,1,1630677170
151263_0xfbf9f4db8db1386464aef8d09bccfc26979aff46_1630683400,151263,208,110000000000000000000,1,1630683400
151308_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632784974,151308,199,300000000000000000000,1,1632784974
151395_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630475576,151395,120,750000000000000000000,1,1630475576
151410_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1630944228,151410,205,22000000000000000000,1,1630944228
151512_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630474206,151512,202,8999000000000000000000,1,1630474206
151531_0xadc045001169071580ad97af8cf5efb7f235a719_1632830644,151531,6,89000000000000000000,1,1632830644
151644_0xda1596a70a26121f14c2b147ade291ccb2d8ca19_1630497656,151644,9,245000000000000000000,1,1630497656
151655_0x93d8225e941c95d6e49dd0cfd0c24ec27d6119d1_1631128140,151655,142,130000000000000000000,1,1631128140
151681_0xa7f1c77998bae58614be010ad2a806639e280056_1630923972,151681,134,9000000000000000000,1,1630923972
151681_0xa7f1c77998bae58614be010ad2a806639e280056_1630924014,151681,134,9000000000000000000,2,1630924014
151684_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1631126203,151684,95,15000000000000000000,1,1631126203
151693_0x314ad39c842b0865cdc48fb5e1688313ccda463e_1630497620,151693,44,210000000000000000000,1,1630497620
151693_0x319f41646ae1fe9bb20b03cb23e1689103dff756_1630955310,151693,44,210000000000000000000,1,1630955310
151693_0x352ac32c9663fb7caac363f77b121c34d9acb420_1631310974,151693,44,210000000000000000000,1,1631310974
151693_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1631129782,151693,44,210000000000000000000,1,1631129782
151693_0xb6762c98c9d86a5f9585afb6a777e5269a5d9263_1631289573,151693,44,210000000000000000000,1,1631289573
151693_0xb6762c98c9d86a5f9585afb6a777e5269a5d9263_1631289685,151693,44,210000000000000000000,1,1631289685
151693_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630475836,151693,44,210000000000000000000,1,1630475836
151841_0xa63519e67dae9a551ad34ae679cf0e911a78381a_1631328545,151841,96,55000000000000000000,1,1631328545
151957_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630474260,151957,86,7900000000000000000000,1,1630474260
152210_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1630676898,152210,208,80000000000000000000,1,1630676898
152258_0x349ebd5af5e73ea5fb872983a882f7b818cb7c49_1630924379,152258,223,33000000000000000000,1,1630924379
152258_0xa7f1c77998bae58614be010ad2a806639e280056_1630950492,152258,223,33000000000000000000,5,1630950492
152261_0x23985ce247859e15e67ce3e3c666c02ee6c4d499_1631053688,152261,224,200000000000000000000,1,1631053688
152261_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1631042881,152261,224,200000000000000000000,1,1631042881
152261_0x5cf6cc6a40fb56f2fb0e186903de8753b6f85511_1630771019,152261,224,200000000000000000000,1,1630771019
152266_0xa7f1c77998bae58614be010ad2a806639e280056_1630950056,152266,229,30000000000000000000,1,1630950056
152271_0x03b16ab6e23bdbeeab719d8e4c49d63674876253_1632757717,152271,235,800000000000000000000,1,1632757717
152306_0xa7f1c77998bae58614be010ad2a806639e280056_1630676334,152306,208,75000000000000000000,1,1630676334
152388_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630852288,152388,229,29000000000000000000,1,1630852288
152395_0xc0719b1040f7f8e904a6509f99335656c1d881ed_1632923807,152395,226,120000000000000000000,1,1632923807
152403_0x1a8d886d3a4a2d2aeb817ebb781f0683351538b1_1630594813,152403,229,25500000000000000000,1,1630594813
152403_0xe1dfec1c1213baf331eb586468ebdf6b67f7c332_1630564602,152403,229,25500000000000000000,3,1630564602
152407_0xf667db9883f7bcad47c56e25816460811f59912f_1632970462,152407,88,17000000000000000000,1,1632970462
152423_0xcded41aed0080ff9a36e23864ca8161385ef5107_1630483163,152423,215,1099000000000000000000,1,1630483163
152433_0x9f23007d231f80be8e8946139f06b9feaaac4944_1631298267,152433,60,24000000000000000000,1,1631298267
152473_0x0e0934c9cb01a700b2e849e4b80c85ca93939c9d_1632851921,152473,224,285000000000000000000,1,1632851921
152473_0x939e38d9f1eaf55f6154a0261f3f00f0ee13fd7d_1632845780,152473,224,285000000000000000000,1,1632845780
152477_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632783872,152477,243,300000000000000000000,2,1632783872
152520_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1631448660,152520,235,649000000000000000000,1,1631448660
152525_0xa67868fb4f9828d046490dfc6ffb36a1e7651a55_1630999530,152525,233,99000000000000000000,1,1630999530
152587_0xf815a566e42b0d8ddd5d77f91409a7d9ceb10b92_1632399719,152587,233,150000000000000000000,6,1632399719
152639_0x59c3d7966837e8c6b96251b6ea0ef2cd4b17015c_1630848856,152639,242,550000000000000000000,1,1630848856
152643_0xa7f1c77998bae58614be010ad2a806639e280056_1630676444,152643,208,79000000000000000000,1,1630676444
152677_0xa7f1c77998bae58614be010ad2a806639e280056_1630924257,152677,225,10000000000000000000,1,1630924257
152767_0xa7f1c77998bae58614be010ad2a806639e280056_1630924275,152767,225,10000000000000000000,1,1630924275
152888_0x59c3d7966837e8c6b96251b6ea0ef2cd4b17015c_1630848864,152888,242,650000000000000000000,1,1630848864
152899_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1631983071,152899,235,748000000000000000000,1,1631983071
152912_0xa7f1c77998bae58614be010ad2a806639e280056_1630925208,152912,225,15000000000000000000,1,1630925208
152912_0xa7f1c77998bae58614be010ad2a806639e280056_1630925288,152912,225,15000000000000000000,1,1630925288
152912_0xa7f1c77998bae58614be010ad2a806639e280056_1630925506,152912,225,15000000000000000000,2,1630925506
152920_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1631458412,152920,235,700000000000000000000,1,1631458412
152926_0xe88632728ed377f556cb964e6f670f6017d497e4_1632242708,152926,220,549000000000000000000,1,1632242708
152932_0x77f9e6516d6f677d6e30fd165afcf3a802d33006_1630968344,152932,147,20000000000000000000,1,1630968344
152934_0x81a8f3091f0d218e04349dd595e4b7470fee323a_1631511792,152934,123,48000000000000000000,1,1631511792
152939_0xd040fc702ff3b904890bcd777530175384416896_1632998720,152939,68,14000000000000000000,1,1632998720
152950_0x5bf853ad1e2d4366f94b563ccd99e8174936ab99_1632446480,152950,117,48000000000000000000,1,1632446480
152964_0x43fbf8dd759778a54fd50c3f0aadfbf47c490451_1632434216,152964,220,550000000000000000000,1,1632434216
152990_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630684720,152990,243,250000000000000000000,1,1630684720
153017_0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a_1632242774,153017,220,550000000000000000000,1,1632242774
153029_0x319f41646ae1fe9bb20b03cb23e1689103dff756_1632243766,153029,215,1450000000000000000000,1,1632243766
153031_0xa499df2bdae854093e5576c26c9e53e1b30d25e5_1631377061,153031,217,6000000000000000000000,1,1631377061
153115_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630474526,153115,71,799000000000000000000,1,1630474526
153125_0x577182e41158ba340fd4934ad1fc24b011934a64_1630520376,153125,100,599000000000000000000,1,1630520376
153143_0xf24f0a86e0b8367bf065471bbdc89008f0087fd3_1632843473,153143,225,20000000000000000000,1,1632843473
153165_0x99ec8dc3831f67359a18420449fb028d5dcaa60f_1632577138,153165,77,45000000000000000000,1,1632577138
153189_0x708800fbf7a7e8e65b1d8bbf651c5c32019e7325_1632671481,153189,230,18900000000000000000,1,1632671481
153227_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1630520760,153227,209,1340000000000000000000,1,1630520760
153276_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1630517826,153276,243,215000000000000000000,3,1630517826
153276_0x3742f0fd8fce40411c450e74d270d4d5faaf92fd_1630486799,153276,243,215000000000000000000,1,1630486799
153276_0xf3cbb61026e13c7c5e84b49339386399d83e5717_1630489251,153276,243,215000000000000000000,1,1630489251
153288_0x5761ac2e1cb06cc3f8e1dd7e40b358bb35558def_1630755797,153288,226,88000000000000000000,1,1630755797
153298_0x85298774c2dbbbb9191373a9bc14f4a9434e5ff4_1631378691,153298,115,578000000000000000000,1,1631378691
153298_0xa14c5e8d3b5680db8246b18cf986c54905c2249f_1631475208,153298,115,578000000000000000000,1,1631475208
153302_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1630709518,153302,227,110000000000000000000,1,1630709518
153311_0x750e361ee017e398c922f2b634387ecff810df6c_1630731235,153311,118,978000000000000000000,1,1630731235
153311_0xb049df3c39b9726817c23efb6d58b75b83a19389_1631487264,153311,118,978000000000000000000,1,1631487264
153311_0xb049df3c39b9726817c23efb6d58b75b83a19389_1631495347,153311,118,978000000000000000000,1,1631495347
153320_0x962edd4bb5d5fdf1472a21cadf1b7a7483c85ef7_1630471205,153320,138,20000000000000000000,1,1630471205
153331_0x614a61a3b7f2fd8750acaad63b2a0cfe8b8524f1_1632403102,153331,199,298000000000000000000,1,1632403102
153331_0xa7f1c77998bae58614be010ad2a806639e280056_1630675728,153331,199,298000000000000000000,1,1630675728
153331_0xb222525a29c7f35d826b3832501d5e980498ae63_1632764164,153331,199,298000000000000000000,1,1632764164
153331_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632784906,153331,199,298000000000000000000,2,1632784906
153364_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630474670,153364,97,523000000000000000000,1,1630474670
153385_0x6a0132b33eb56f760d705a0fa947267304551719_1630514236,153385,102,633000000000000000000,1,1630514236
153429_0x53dd01eefc84493bfa593ef555ec44887d680258_1631503426,153429,228,8000000000000000000,1,1631503426
153446_0x5cf6cc6a40fb56f2fb0e186903de8753b6f85511_1630950512,153446,223,35000000000000000000,1,1630950512
153446_0xa7f1c77998bae58614be010ad2a806639e280056_1630950562,153446,223,35000000000000000000,4,1630950562
153479_0x95ac8d067e3501063fa95f17758da79d4caac37f_1630473300,153479,223,24500000000000000000,1,1630473300
153524_0xc415040996590a6eb82ebb2b323b3fae84268e5d_1630591197,153524,224,199000000000000000000,1,1630591197
153533_0xa7f1c77998bae58614be010ad2a806639e280056_1630924293,153533,225,10000000000000000000,1,1630924293
153537_0xb4a97595ad4f5535830d1f1d979cf0aec2ec27f6_1632829662,153537,68,10000000000000000000,1,1632829662
153579_0xa7f1c77998bae58614be010ad2a806639e280056_1630675878,153579,39,30000000000000000000,1,1630675878
153615_0x8feebfa4ac7af314d90a0c17c3f91c800cfde44b_1631163245,153615,38,14000000000000000000,1,1631163245
153620_0x6299dbe5be8ed5d5df9ff5a21b485c7da0cf3476_1631915704,153620,230,7500000000000000000,1,1631915704
153625_0xa7f1c77998bae58614be010ad2a806639e280056_1630924605,153625,225,11000000000000000000,1,1630924605
153627_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1631122970,153627,221,9000000000000000000,1,1631122970
153629_0x18932848b2f9b14b70972a1400133d1ed6342114_1630488479,153629,208,60000000000000000000,1,1630488479
153630_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1630590293,153630,223,29000000000000000000,1,1630590293
153632_0xcded41aed0080ff9a36e23864ca8161385ef5107_1630483539,153632,236,460000000000000000000,1,1630483539
153715_0x73b46a49e5f92480710b07be849500b772b6a995_1631322681,153715,241,125000000000000000000,1,1631322681
153794_0xa7f1c77998bae58614be010ad2a806639e280056_1630924663,153794,225,12000000000000000000,47,1630924663
153801_0xcbf7d1c2012629e4689f6c2ca10c4e3a7ce1a75c_1632960637,153801,222,20000000000000000000,1,1632960637
153823_0x1a8d886d3a4a2d2aeb817ebb781f0683351538b1_1630594821,153823,229,26000000000000000000,1,1630594821
153985_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630473798,153985,11,600000000000000000000,1,1630473798
153989_0x95ac8d067e3501063fa95f17758da79d4caac37f_1630473284,153989,223,24000000000000000000,1,1630473284
153993_0x56a356c378c5fa08dfd32ee4ca0dce93f328ba37_1630548794,153993,243,249000000000000000000,1,1630548794
154042_0x26cf02f892b04af4cf350539ce2c77fcf79ec172_1632531286,154042,232,8000000000000000000,4,1632531286
154042_0x852271883ed42cc3f9d9559b05ab4784fc768e93_1632931977,154042,232,8000000000000000000,1,1632931977
154042_0xa4e4543e40a77de3d36477fff28feaa4caf490bf_1632843869,154042,232,8000000000000000000,1,1632843869
154042_0xd1bbca0dfde1f51ccd17e33de1a7ead48faa1d68_1632602561,154042,232,8000000000000000000,1,1632602561
154056_0xb0ce77b18b8663baa0d6be63b7c5ee0bdf933001_1631262025,154056,215,1299000000000000000000,1,1631262025
154072_0x5cf6cc6a40fb56f2fb0e186903de8753b6f85511_1632033665,154072,241,133000000000000000000,1,1632033665
154086_0x56a356c378c5fa08dfd32ee4ca0dce93f328ba37_1630549104,154086,240,98000000000000000000,1,1630549104
154086_0x5da5f4c020f856abdb168fd35c957d6006ba2ede_1630547750,154086,240,98000000000000000000,1,1630547750
154117_0xa7f1c77998bae58614be010ad2a806639e280056_1630924908,154117,225,12000000000000000000,2,1630924908
154124_0x962edd4bb5d5fdf1472a21cadf1b7a7483c85ef7_1630462508,154124,223,22990000000000000000,1,1630462508
154144_0xf815a566e42b0d8ddd5d77f91409a7d9ceb10b92_1632399761,154144,233,160000000000000000000,9,1632399761
154170_0x29746c9d6b317c6df26ac1751d6cb03a55c1b8d5_1630477030,154170,237,8888000000000000000000,1,1630477030
154192_0x99655ca16c742b46a4a05afaf0f7798c336fd279_1630616886,154192,148,181000000000000000000,1,1630616886
154195_0x59c3d7966837e8c6b96251b6ea0ef2cd4b17015c_1630849482,154195,244,95000000000000000000,1,1630849482
154201_0x577182e41158ba340fd4934ad1fc24b011934a64_1630520616,154201,243,245000000000000000000,1,1630520616
154202_0x9ff84b91998df96a6587db8dde8d4e47518107d6_1630625532,154202,209,1400000000000000000000,1,1630625532
154212_0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3_1632847620,154212,225,20000000000000000000,1,1632847620
154318_0xa7f1c77998bae58614be010ad2a806639e280056_1630950178,154318,229,40000000000000000000,1,1630950178
154319_0xa7f1c77998bae58614be010ad2a806639e280056_1630924641,154319,225,11500000000000000000,5,1630924641
154332_0x830437c8d234c61ae6bffbc11f2b885e6e934554_1631428179,154332,59,98990000000000000000,1,1631428179
154389_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630475884,154389,29,845000000000000000000,1,1630475884
154430_0x0e93ad7c720177d4e2c48465c83a50579bd521c1_1631293089,154430,226,95000000000000000000,1,1631293089
154508_0xf667db9883f7bcad47c56e25816460811f59912f_1631023020,154508,232,6840000000000000000,1,1631023020
154512_0xf667db9883f7bcad47c56e25816460811f59912f_1631896808,154512,230,7240000000000000000,1,1631896808
154530_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1632464700,154530,231,18000000000000000000,1,1632464700
154540_0xa7f1c77998bae58614be010ad2a806639e280056_1630925308,154540,225,15000000000000000000,1,1630925308
154546_0x868a30ab5af30f32c427f7d6effaf06ef3bd2508_1631155309,154546,207,25000000000000000000,1,1631155309
154554_0x7d9fb540504d8f277099472b89113485f712c546_1630796699,154554,88,15000000000000000000,1,1630796699
154575_0x26cf02f892b04af4cf350539ce2c77fcf79ec172_1631187067,154575,38,14800000000000000000,1,1631187067
154590_0xb0c910c163322f13f70b2b680a625fbae2070bbc_1631370388,154590,230,7000000000000000000,1,1631370388
154596_0x7bb8705a3581f549c039401903251aa010ade9c6_1630653730,154596,40,98900000000000000000,1,1630653730
154620_0x36b08dba9335dd28c444b63ebff12fcf014007fe_1630520738,154620,209,1300000000000000000000,1,1630520738
154625_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630561454,154625,234,4900000000000000000000,1,1630561454
154633_0xd32f222283d295f93664b11faac967e6826b635f_1633028582,154633,230,8000000000000000000,1,1633028582
154676_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1630682134,154676,88,13000000000000000000,2,1630682134
154688_0x85298774c2dbbbb9191373a9bc14f4a9434e5ff4_1630527120,154688,57,299000000000000000000,1,1630527120
154690_0x8f1fc3766884d4a890acb2cf4bd7a9af7b2a6932_1632465018,154690,231,29000000000000000000,1,1632465018
154709_0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3_1631354108,154709,230,6750000000000000000,1,1631354108
154721_0x77427023e70cafd983dabaf3488d8d83ecb15b96_1631117850,154721,221,8500000000000000000,1,1631117850
154721_0xf667db9883f7bcad47c56e25816460811f59912f_1631119518,154721,221,8500000000000000000,1,1631119518
154729_0xa7f1c77998bae58614be010ad2a806639e280056_1630924319,154729,225,10000000000000000000,1,1630924319
154730_0x3742f0fd8fce40411c450e74d270d4d5faaf92fd_1630592516,154730,148,180000000000000000000,1,1630592516
154740_0x18932848b2f9b14b70972a1400133d1ed6342114_1630488463,154740,208,55000000000000000000,1,1630488463
154744_0xf667db9883f7bcad47c56e25816460811f59912f_1631119468,154744,221,8500000000000000000,1,1631119468
154765_0xcded41aed0080ff9a36e23864ca8161385ef5107_1630483351,154765,219,450000000000000000000,1,1630483351
154770_0x2d4888499d765d387f9cbc48061b28cde6bc2601_1630781460,154770,95,14500000000000000000,1,1630781460
154770_0xe08fd80d7d0593a616c01a3f2a17bdc3206c71b4_1630552633,154770,95,14500000000000000000,1,1630552633
154770_0xfe519ff03a09cb802dfb8e2011052969ded3d635_1630587392,154770,95,14500000000000000000,1,1630587392
154772_0xe61aa00b5f0461ef4e38ddc565555369651682aa_1630681818,154772,88,12500000000000000000,2,1630681818
154788_0x211ee215fd860da243d6534f488a46c55db89381_1631229992,154788,230,6500000000000000000,1,1631229992
154788_0x4e7bf3694962fc482a16d60fd78f99db9c4c52b0_1631305484,154788,230,6500000000000000000,4,1631305484
154788_0x7f2f3685afd60e33ab9e2d35bfa93d4aaa909806_1631267263,154788,230,6500000000000000000,1,1631267263
154802_0xf667db9883f7bcad47c56e25816460811f59912f_1631023056,154802,232,7000000000000000000,1,1631023056
154864_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630852318,154864,229,30000000000000000000,1,1630852318
154881_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632198591,154881,111,800000000000000000000,1,1632198591
154902_0x6f48134d8bdeb954ad97525cf0adb9ad446260b1_1632913736,154902,226,105000000000000000000,1,1632913736
154911_0x1f6badb8cfe26ae190b3808d3ce04a136a51af38_1631394579,154911,230,7000000000000000000,1,1631394579
154916_0x852271883ed42cc3f9d9559b05ab4784fc768e93_1632937906,154916,232,8000000000000000000,1,1632937906
154916_0x852271883ed42cc3f9d9559b05ab4784fc768e93_1632959875,154916,232,8000000000000000000,2,1632959875
154922_0x4c26a148030d7377ad8ad032bf8ef3dafb5e5b62_1631896854,154922,228,8750000000000000000,1,1631896854
154926_0xa7f1c77998bae58614be010ad2a806639e280056_1630925454,154926,225,19950000000000000000,1,1630925454
154941_0x85298774c2dbbbb9191373a9bc14f4a9434e5ff4_1630527366,154941,85,590000000000000000000,1,1630527366
154946_0xea651e5b72751f1d2e36255f5f59792c84cd856f_1630466042,154946,104,925000000000000000000,1,1630466042
154955_0xcbf7d1c2012629e4689f6c2ca10c4e3a7ce1a75c_1632960543,154955,222,19000000000000000000,1,1632960543
154965_0x194ca440b2c6cc78cab0789e84aa38b3c644d0e1_1630750349,154965,68,8800000000000000000,1,1630750349
154965_0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3_1631356384,154965,68,8800000000000000000,1,1631356384
154966_0xa7f1c77998bae58614be010ad2a806639e280056_1630924934,154966,225,12000000000000000000,1,1630924934
154969_0xe1dfec1c1213baf331eb586468ebdf6b67f7c332_1631861046,154969,228,8500000000000000000,1,1631861046
155043_0xcbf7d1c2012629e4689f6c2ca10c4e3a7ce1a75c_1632960577,155043,222,19000000000000000000,2,1632960577
155055_0x18bfff508960710fee296502de84667c7f4e88cf_1631012640,155055,228,7500000000000000000,1,1631012640
155055_0xbf7725ece8c2fa6023882bb8b7d94a21b80c7e3d_1630990999,155055,228,7500000000000000000,1,1630990999
155061_0xf667db9883f7bcad47c56e25816460811f59912f_1631123010,155061,221,9000000000000000000,1,1631123010
155063_0xce15b3fc8d2639585ee66155c46a841dc7f46f43_1630565003,155063,230,6000000000000000000,1,1630565003
155063_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630849998,155063,230,6000000000000000000,1,1630849998
155063_0xea651e5b72751f1d2e36255f5f59792c84cd856f_1630565560,155063,230,6000000000000000000,1,1630565560
155080_0x93d8225e941c95d6e49dd0cfd0c24ec27d6119d1_1630584897,155080,228,7000000000000000000,1,1630584897
155101_0x51f5a4ae44e90c1212c29927216296f29151f4d8_1631197293,155101,241,120000000000000000000,1,1631197293
155139_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632580434,155139,112,850000000000000000000,1,1632580434
